id;estimated_start_time;house_id;info;notes;warnings;visible;notes_ext;raw_address;raw_title;route_id;duration
2610;2015-07-20 18:35:30+00;614;"";"- Lawns in front and back
- $72
- First service: June 8
- Hardscape & Softscape cleanup 
- Deadhead: Geraniums, Camellia
- NO GREEN BIN
- Pick-up: TUE
- June 8:
  - Left debris curbside, because there was already a pile there
  - Heavy weeding is done
  - Still more weeding but it is manageable
  - one more visit until maintenance ready
- July 20:
  - workers on site removing lawn 
  - customer was not home
  - Aaron decided to concentrate on back of property and will try to blow off area by front door and if possible driveway";"- Bi-Weekly
- Leave debris curbside, Pick-up is TUE

- Monitor hedges and shrubs on property
  - Text me, if you hedge or shrubs and hedges need to be trimmed next week (send a photo)
- Monitor plants and lawns
  - text me, if plants might not get watered sufficiently";t;"";;;555;00:45:00
3372;2015-07-29 15:00:00+00;55;;;;t;"";;;687;02:00:00
8792;2015-10-01 17:40:00+00;372;"* Phone Number: (734) 255-1338
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
**Customer would like us to use his mower with a mulching setting
**If lawns are dead, do not mow (owner would like us to use his mower)**
**The mower is in our back yard, by the fence near the entrance gate. It is set to mulch.**
**Hedge [Boxwood](http://bit.ly/1h7us81)
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: Friday
* Debris: [Put in green bin/Place on curb/Haul away] ?
* Additional Access information: 
* Areas/service to exclude: Customers prefers a more natural looks: **DO NOT hedge shrubs**
* Type of service: ESSENTIALS - WEEKLY
* First service date: 4/23/2015
* Blower restriction: None
* [Annotated Blueprint](http://bit.ly/1gsm16B)";t;"";;;1585;00:55:00
8796;2015-10-01 20:55:00+00;199;"* Phone Number: 408-927-9628 (Bryan), 408-313-5991(Eva)
* Dogs: Yes (small poodle like dog)
* Cleanup Required: No";"* Areas to Focus on:
  * **Customer takes care of veggie bed, we can pull obvious weeds**
 * **Use organic fertilizer and weed treatments in back yard and conventional in the front.**
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: Friday
* Debris: Put in green bin **take trash cans curbside**
* Additional Access information: 
* Areas/service to exclude: **The lawn at right side of driveway is maintained by the neighbor** 
  * **Customer takes care of veggie bed**
  * **Don’t edge**
* Type of service: CUSTOM, WEEKLY
* First service date: May 6, 2015
* Blower restriction: None
* (Annotated Blueprint link)";t;"";;;1585;00:30:00
5204;2015-08-21 01:00:00+00;606;;;;f;;;;1004;00:05:00
194;2015-05-12 18:10:00+00;79;First visit;"- Mowing: every time
- Edging: every other week
- Hard area: every time
- Soft area: every month
- Hedging: every 3-4 weeks
";"";f;;;;138;00:50:00
1196;2015-06-18 22:35:00+00;309;"";"";"";f;;;;385;00:30:00
451;2015-05-27 21:20:00+00;292;"";"- Wanted to get info on watering the lawn; at the moment they only water once a week. Asked whether someone could come out to advise on irrigation.
- Initial visit: removed lots of weeds along fence and in play area
- Use green bin – they have two green bins
- Pick-up: FRI
";- **Use battery operated blowers only par Los Gatos regulations**;f;;;;192;01:30:00
8790;2015-10-01 15:00:00+00;229;"* Phone Number: 408-712-5553
* Dogs: Yes - Dog’s name is Cali
* Cleanup Required: ?";"* Areas to Focus on:
  * Mowing: every time
  * Edging: every other week - Hard area: every time
  * Remove Weeds
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: Friday
* Debris: Put in green bin & Place on curb **Take green bin and all garbage bins curbside after service**
* Additional Access information: Dog’s name is Cali (friendly but large dog - keep gate closed at all times)
* Areas/service to exclude: 
* Type of service: CUSTOM - WEEKLY
* First service date: April 2, 2015
* Blower restriction: None";t;"";;;1585;00:45:00
8784;2015-10-01 15:00:00+00;41;"* Phone Number: (408) 712-5553
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: Friday
* Debris: Put in green bin and place on curb
* Additional Access information: None
* Areas/service to exclude: None
* Type of service: CUSTOM, WEEKLY
* First service date: 4/2/2015
* Blower restriction: None
* (Annotated Blueprint link)";t;Roberto Zarate was also your gardener for this visit.;;;1584;01:25:00
8812;2015-10-02 15:00:00+00;745;"* Phone Number: (916) 220-0165
* Dogs: N/A
* Cleanup Required: Initial cleanup recommended (weed cleanup)";"* Areas to Focus on: **customer had complained about a lack of weeding** 
  * **focus on weeds in front and trim bushes in front**
* Keep hedges pruned tightly
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: ?
* Debris: ?
* Additional Access information: Call next customer about 30 mins before you get there
* Areas/service to exclude: **Lawn in back only DONT MOW FRONT LAWN**
* Type of service: CUSTOM, WEEKLY
* First service date: 6/26/2015
* Blower restriction: None";t;"";;;1588;01:15:00
3373;2015-07-29 19:30:00+00;240;;;;t;"";;;687;02:00:00
4356;2015-08-10 15:00:00+00;;;;;f;;1146 Blossom Hill Road San Jose, CA 95118;;829;01:00:00
5392;2015-08-24 18:45:00+00;18;;;;t;"";;;1028;01:45:00
4869;2015-08-17 19:35:00+00;916;;;Maintenance is coming in the afternoon, so just focus on pruning tasks.;t;"";;;944;01:00:00
8801;2015-10-02 15:00:00+00;371;"* Phone Number: (415) 335-3128
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* Special care to remove weeds
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: ?
* Debris: Place on curb
* Additional Access information: None
* Areas/service to exclude: **Alert homeowner before any plant removals occur**
* Type of service: CUSTOM - BI-WEEKLY
* First service date: May 19, 2015
* Blower restriction: None
* (Annotated Blueprint link)";t;"";;;1587;00:50:00
3636;2015-08-03 15:55:21+00;1589;"1. Customer phone number:  (213) 880-9652
2. Kids & pets:
3. Weekly or Bi-weekly: Bi-weekly
4. Customer emails: 
5. Sales Rep: Samantha Edwards
6. Customer Rep: Shilonda
7. First service date: 7/20/2015
8. Price of service: $62.00
9. Cleanup Required: No
10. Maintenance Ready: Yes
11. Customer preferred day for service: 

* Ring the doorbell if there is open windows or washing outside before you start service
* Monitor plants, shrubs, hedges and irrigation problems (e.g. diseased plants or shrubs, hedges over 5 feet that needs trimming, broken sprinkler or plants not getting water)
* Instructions for debris removal";"* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)


Service History

* Feedback from gardener
* One-off tasks for future visits
* Visit history (e.g., clean-up on XX, first service visit on XX)";"Door code/key location:

Areas to exclude: 

Excluded services:

Type of service: Essentials

Green bin: YES

Trash day: Thursday

Blower regulation per city:

Cities with electric only:

- Los Gatos, Los Altos,  Palo Alto,  Menlo Park (low emission gas blower is okay - BR500)  

Clean up or maintenance required (specify)?

Text me if you notice problems with the irrigation [send a photo]

Text if a visit by the pruning crew is required [send a photo]";t;"";;;749;00:55:00
3374;2015-07-29 21:45:00+00;210;;;;t;"";;;687;02:00:00
8803;2015-10-02 17:55:00+00;97;"* Phone Number: (650) 544-4106
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
**Prune/shape Myrsine hedge in front to keep full and even (no shearing)**
**Keep Ivy from climbing trees**
**Tip back Cotinus to keep from getting lank**
**Work to gradually thin and reduce height of Crepe Myrtle to about 10’ (may be deferred until tree is dormant)**
**Keep blackberry on left side of driveway from growing out into driveway (so it doesn’t scrape cars)**
**Perform light weeding of veggie/fruit tree area - pulling obvious weedy species (English Ivy, annual grasses/weeds, etc). No herbicides in this area. (Client acknowledges the goal is not to maintain this area as completely weed-free, but rather to manage existing weeds to remove the most noxious ones)**
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: Wednesday
* Debris: Put in green bin
* Additional Access information: 
* Areas/service to exclude: **small retired lawn by the veggie bed – no need to mow (REQUESTED)**
**NEVER remove Milkweed, Fennel or Dill**:  they're food for butterflies
* Type of service: CUSTOM - WEEKLY
* First service date: May 12, 2015
* Blower restriction: Use low emissions gas blower
* [Annotated Blueprint link](http://bit.ly/1QJQ9Yl)";t;"";;;1587;01:15:00
4357;2015-08-10 15:00:00+00;;;;;f;;1146 Blossom Hill Road San Jose, CA 95118;;828;01:00:00
4870;2015-08-17 20:50:00+00;876;;;;t;"";;;944;02:00:00
5396;2015-08-24 19:25:00+00;;;;;f;;;Lunch;1038;00:30:00
8964;2015-09-29 21:00:00+00;222;;"Yes, Tuesday sounds great. We have 2 dogs, so being careful on the back gate to make sure they don't get out is important. The gate doesn't always close perfectly. The dogs are typically out with their walker around 1:30-4pm, so coming around 2pm may be easiest.

Details: Install a half cubic yard of Mocha Chip mulch to cover approx. 850 sq. ft. to a depth of 1""";Will update with more info;t;"";;;1606;02:00:00
511;2015-05-26 23:05:17+00;6;"";"- Many drought stressed and diseased plants on property because irrigation system would not work
- Use green bin
-Pick-up:  TUE";"- Use low emission gas blower per Menlo Park regulations
- Monitor plants whether they get enough water - hand water, if necessary

";f;;;;204;00:45:00
8899;2015-10-02 20:15:00+00;994;"* Phone Number: (925) 963-7017
* Dogs: 2 Dogs
* Cleanup Required: No";"* Areas to Focus on:
* Client will send plant list via email – recently had a landscape architect design and install low-water plantings in front yard
* **DO NOT** knock on the door (sleeping babies and barking dogs.)
* Ring the doorbell if there is open windows or washing outside before you start service
* **Add $5 per visit to bill when dog poop removal is needed.**
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: gates are locked - call before arriving (someone is home most of the time)
* Trash Pickup Day: Monday
* Debris: (Put in green bin/Place on curb/Haul away)?
* Additional Access information: Enter back yard through side gate on Vistamont Dr around the corner from front of house.
* Areas/service to exclude: 
* Type of service: CUSTOM - WEEKLY
* First service date: July 24, 2015
* Blower restriction: None";t;"";;;1599;01:15:00
4602;2015-08-13 17:50:00+00;37;"* Kids & pets: No
* Weekly or Bi-weekly:
* Cleanup Required:";"* Areas to Focus on:
  - Mowing: every time
  - Edging: every other week
  - Hard area: every time
  - Soft area: once a month
  - Hedging: every 3-4 weeks
  - Rake out debris that got trapped behind the hedges along the back fence (Abel commented on this and says that we should not continue missing this area) Pruning needs to remove ivy and trim lowest branches first.
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)";"* Door code/key location:
  - Gate to backyard is unlocked
  - Parking in driveway is fine, if there is no space on the court; if possible park behind the Toyota 4 Runner


* Areas/service to exclude:

* Type of service: Custom

* Date of first service: March 13, 2015";t;"";;;900;01:10:00
8958;2015-09-29 18:55:00+00;;;;;f;;;Wheel out trash bins at Linda Walton's home;1545;00:20:00
3277;2015-07-28 15:00:00+00;108;;;;t;"";;;684;02:00:00
4872;2015-08-17 15:00:00+00;;;;;f;;1146 Blossom Hill Rd San Jose, CA 95118;;946;01:00:00
5519;2015-08-25 19:05:00+00;207;"- Weekly
- $100/mo";"-Monitor Ice Plants
- Monitor shrubs  and hedges
  - text me, if you hedge or plan on hedging next week (send a photo)
- Monitor lawns and plants
  - text me, if you notice problems with irrigation";"- Date of first service: 4/7/15
- Monitor shrubs  and hedges
  - text me, if you hedge or plan on hedging next week (send a photo)
- Monitor lawns and plants
  - text me, if you notice problems with irrigation";t;"";;;1054;00:45:00
8560;2015-09-29 17:40:00+00;1097;"* Phone Number: 408-889-3534
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: ?
* Debris: Put in green bin
* Additional Access information: Ring the doorbell if there is open windows or washing outside before you start service
* Areas/service to exclude: None
* Type of service: CUSTOM,WEEKLY
* First service date: 7/21/2015 
* Blower restriction: None
* (Annotated Blueprint link)";t;"";;;1553;01:05:00
3811;2015-08-04 16:45:00+00;240;;;;t;"";;;776;01:00:00
3315;2015-07-29 19:35:48+00;1940;"1. Customer phone number: (415) 990-6520
2. Kids & pets:
3. Weekly or Bi-weekly: Bi-weekly			
4. Customer emails: 
5. Sales Rep: 
6. Customer Rep: Michelle	
7. First service date: 7/15
8. Price of service: $67.00
9. Cleanup Required: No
10. Maintenance Ready:
11. Customer preferred day for service:";"- [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
- Link to a page with a list of pictures of the common flowers with links to the proper techniques to handle them (e.g., roses, camilias, hydrangeas, fortnight lily, birds of paradise, agapanthers, lavenders, azalias) - coming soon
- [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
- [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)


Service History
+ Feedback from gardener
+ One-off tasks for future visits
+ Visit history (e.g., clean-up on XX, first service visit on XX)";"- Door code/key location:

- Areas to exclude: NO BACKYARD SERVICE - FRONT ONLY
- Excluded services:

- Type of service: **Essentials**
- Green bin: 
- Trash day:";t;"";;;695;01:00:00
